Date,Open,High,Low,Close,Volume
2012-02-10,-1.5200334510066995,-1.535533942423354,-1.5153314814871346,-1.5269283229028923,0.6639293911826927
2012-02-13,-1.5114754392487453,-1.5169729198004425,-1.4954049184887366,-1.5062898872751458,0.2146227524122195
2012-02-14,-1.5080522345455636,-1.5229202897253893,-1.5128074501740043,-1.5142885154370953,0.20353962075891496
2012-02-15,-1.5035099052278802,-1.5199139269061854,-1.5201138566067505,-1.5280803886875352,0.7528583284961124
2012-02-16,-1.536688658504872,-1.5333118481656818,-1.5360551070054687,-1.524920436821086,0.8455696043896282
2012-02-17,-1.5295789256598022,-1.5371678352598779,-1.5205788097433797,-1.5311086758928825,0.7733093452373292
2012-02-21,-1.5331996229420137,-1.5037710656813288,-1.519051106580169,-1.500364977525553,0.8013250391387379
2012-02-22,-1.5066697864923557,-1.5073656299216815,-1.5063645281378553,-1.5202463413519633,0.34770829361420186
2012-02-23,-1.5229300088324687,-1.5361874995579639,-1.5274202630394962,-1.526269999597382,0.4253781765496615
2012-02-24,-1.5218108842179667,-1.5240966925676867,-1.510349840737535,-1.513827689123238,0.3199564837997766
2012-02-27,-1.5243124568856765,-1.5217438868830921,-1.5118111220240844,-1.5157697428744934,0.212511679716352
2012-02-28,-1.5131212107406595,-1.4976276286159989,-1.5031098561814507,-1.4859476971348784,1.1251547945485847
2012-02-29,-1.4849456027990873,-1.4786744717123215,-1.477271746160194,-1.4864085234487356,1.380594590748556
2012-03-01,-1.4728985554782745,-1.4783476931450168,-1.468504058440899,-1.4727812310246728,0.5866553343777082
2012-03-02,-1.4737543566540705,-1.4839029287891983,-1.4613304957614757,-1.4765665900313576,0.00008498969468153197
2012-03-05,-1.4788891637088428,-1.48880460729877,-1.4908882308757663,-1.499542073393665,0.01772124284140821
2012-03-06,-1.519506804129287,-1.5333118481656818,-1.548940951077766,-1.5300553586040664,1.413712043664978
2012-03-07,-1.5162152611454585,-1.5255998739772887,-1.5091542469576311,-1.5239987841933718,-0.2725512528403775
2012-03-08,-1.5129895490213066,-1.5245541825619133,-1.5075601219177592,-1.5228796345740043,-0.20108264594902875
2012-03-09,-1.51983595842767,-1.5232470682926942,-1.5285494349427389,-1.5454930401182816,0.9688914343732232
2012-03-12,-1.5459049788595918,-1.5391938623771677,-1.5310070443792079,-1.5294299514638314,0.08457187821054674
2012-03-13,-1.517202724040607,-1.503901777108251,-1.5102169969842125,-1.4879555832166844,0.593824185407425
2012-03-14,-1.4967293266811934,-1.4878242715968555,-1.4840467775796498,-1.4938475768010018,1.2040121558754697
2012-03-15,-1.491462857907068,-1.4854714659122612,-1.4794636680900182,-1.4769615840146637,0.7609507738302713
2012-03-16,-1.4773750539362815,-1.477628780296946,-1.462193980158073,-1.4641242795572131,1.3043320896103414
2012-03-19,-1.4700678285121824,-1.4406374464780447,-1.458275089435055,-1.434795976296731,0.5293924875023014
2012-03-20,-1.444525454957673,-1.444624144999163,-1.4383485264366567,-1.4363759522299557,-0.02889827919233313
2012-03-21,-1.4324125767771838,-1.4076981668937223,-1.4210124166280502,-1.4150791932966986,0.7914293858768588
2012-03-22,-1.419641389999929,-1.4031232669514553,-1.4259940573776497,-1.395164913305013,0.7390044139294818
2012-03-23,-1.3931115535502712,-1.4041036026533695,-1.3932480721836156,-1.4065209903250648,0.324002706466856
2012-03-26,-1.39831219146472,-1.400901172693783,-1.3976983379199246,-1.3844013272599203,0.2171736319197261
2012-03-27,-1.3916632746373865,-1.3878300300015916,-1.3802958062346569,-1.3919720452732882,0.3832007033134748
2012-03-28,-1.3752713905779201,-1.3712296787825082,-1.3595721807163228,-1.363302065318316,0.8526065133758534
2012-03-29,-1.3706632304005604,-1.377765250128604,-1.38195635315119,-1.3874296144652674,0.3099728691755697
2012-03-30,-1.376193022613392,-1.3878953857150524,-1.3929159628003087,-1.4109646726372593,0.6511749936451596
2012-04-02,-1.4122025028564766,-1.4073713883264174,-1.4133074789353361,-1.3923012069260436,0.6277332905847972
2012-04-03,-1.3969955742711886,-1.4058682069168156,-1.400687322369684,-1.4064222418292385,0.4164500982733884
2012-04-04,-1.419838882578959,-1.4350168551204023,-1.425661947994343,-1.430944784959496,0.04802393216334008
2012-04-05,-1.440180618219019,-1.443382386443405,-1.4340311044536702,-1.4402271435671907,0.6582119026313847
2012-04-09,-1.452490988978538,-1.4469769506837573,-1.4448578703494666,-1.4450987360279666,0.538100662372755
2012-04-10,-1.4359674431997187,-1.4496565349356567,-1.4473154797859356,-1.4581664536423455,0.8023805754866716
2012-04-11,-1.434519164286834,-1.4448202121395457,-1.4249977292277296,-1.4282785755721792,0.5524823451133525
2012-04-12,-1.4070018649420273,-1.3890064328438885,-1.395373572236778,-1.378871411493634,3.693582593839585
2012-04-13,-1.3899516722857956,-1.4025350655303068,-1.450636573619002,-1.465572590829336,5.814946769099472
2012-04-16,-1.4704628136702418,-1.4844911302103467,-1.5230364191798487,-1.5264016642584843,3.636583631051162
2012-04-17,-1.5178610326373727,-1.5044246228159386,-1.5053681999879356,-1.51491392257733,1.2808464058688152
2012-04-18,-1.519506804129287,-1.5203060611869512,-1.5192503722101531,-1.5218592334504637,0.9679238593876174
2012-04-19,-1.5272748455711225,-1.5090648784716665,-1.5318705287758052,-1.548620075819456,1.5198374273134854
2012-04-20,-1.5319488366081588,-1.5331811367387596,-1.5423651852882947,-1.5592519972034464,1.3113250179154026
2012-04-23,-1.569209103185098,-1.5670353963115353,-1.5609633107534664,-1.5542158239162929,0.5514268087654187
2012-04-24,-1.55169809451113,-1.5404356209329257,-1.5374499664153565,-1.542168507425455,0.3142389952484687
2012-04-25,-1.5328046377839541,-1.5250770282696011,-1.519051106580169,-1.5144201800981976,0.21888887848511848
2012-04-26,-1.5101588220552138,-1.5033789314005632,-1.496467668515318,-1.4955592173953283,0.4584956294660834
2012-04-27,-1.4966634958215168,-1.5074963413486033,-1.4934786840655578,-1.497139193328553,0.0557645320481877
2012-04-30,-1.5033124126488504,-1.5096530798928152,-1.5265567786428988,-1.5304174364220966,0.7364535344219751
2012-05-01,-1.5334629463807201,-1.5242274039946084,-1.5279516380527867,-1.5317669991983929,0.3788905965594119
2012-05-02,-1.5419551272789975,-1.535599298136815,-1.5265567786428988,-1.5224846405906978,0.03381817214739814
2012-05-03,-1.5143719970745144,-1.5137051341273946,-1.498925277951787,-1.5101410786123803,0.2602746994603549
2012-05-04,-1.5264848752550035,-1.5363182109848856,-1.5391105133318896,-1.5562566261633743,0.5599590609112167
2012-05-07,-1.5622968629190581,-1.5276259010945783,-1.5450884822314093,-1.521530071797708,0.37194164893551457
2012-05-08,-1.5278014924485348,-1.5069734956409158,-1.5262246692595922,-1.5043478335238902,0.9748288263303507
2012-05-09,-1.523522486569558,-1.5086727441909007,-1.5225714660432195,-1.5162964015189013,0.6671399809076579
2012-05-10,-1.5033782435085272,-1.5093263013255103,-1.4946742778454618,-1.5014841271449206,-0.03294450185941257
2012-05-11,-1.5119362552664812,-1.514620114115848,-1.512741028297343,-1.5291666221416271,0.46456496346670256
2012-05-14,-1.5433375753322056,-1.5343575395810567,-1.5266232005195601,-1.5331823943052398,0.22179160344193635
2012-05-15,-1.528393970185624,-1.5131822884197066,-1.5161285440070706,-1.5098448331249008,0.46698390093071745
2012-05-16,-1.486986359449061,-1.464034791897067,-1.4758104648736452,-1.451352807430314,2.8799399923073072
2012-05-17,-1.43497998030457,-1.4388074865011375,-1.458275089435055,-1.4706745964470402,1.5721304572173707
2012-05-18,-1.4636164042638784,-1.4564535291355962,-1.5394426227151963,-1.5449992976391493,3.885074479627236
2012-05-21,-1.5442592073676775,-1.5108948384485734,-1.5285494349427389,-1.5000028997075228,1.326322430192295
2012-05-22,-1.501864133735966,-1.5170382755139034,-1.541767388398343,-1.5436826510281285,1.305563548682931
2012-05-23,-1.540506848366113,-1.5307629753407042,-1.5380477633053087,-1.515276000395361,1.416966614071107
2012-05-24,-1.5158861068470755,-1.5231817125792333,-1.5322690600357731,-1.5343015439246073,0.2808136775638994
2012-05-25,-1.5426134358757633,-1.5563824150173993,-1.5673398109129537,-1.5741301039079785,1.7734740155857365
2012-05-29,-1.559663628531995,-1.5648133020538628,-1.5672069671596311,-1.5649135776308345,0.9116285874978165
2012-05-30,-1.5847451860687685,-1.5884067146132685,-1.583015373805027,-1.5849595222836224,0.29444768872471055
2012-05-31,-1.5829019219978246,-1.5945501516785985,-1.5980267179304868,-1.6091529037611243,1.2317639656898949
2012-06-01,-1.6383973367051738,-1.651017488108865,-1.6332967344376514,-1.641575326557505,1.3108852111037634
2012-06-04,-1.6435321437599462,-1.6255287598590917,-1.6277837186747615,-1.6165919571133904,0.7588397011344038
2012-06-05,-1.6264161202440381,-1.6331753783340237,-1.639473968967155,-1.6434515479782088,0.6769036921260452
2012-06-06,-1.6230587464005326,-1.6206924370629812,-1.6158942027523837,-1.6101074725541142,0.4613983544229013
2012-06-07,-1.5865884501397127,-1.6014125015919987,-1.6038054212000223,-1.6177769390633088,0.1636051622620875
2012-06-08,-1.6250995030505064,-1.6238295113091068,-1.6126395307959787,-1.6105024665374206,-0.1437318377112941
2012-06-11,-1.5977138654250531,-1.6097780329150013,-1.6387433283238804,-1.6497385355458318,0.9605351049520809
2012-06-12,-1.6450462535325074,-1.6586641065837973,-1.6655777664950566,-1.6608971155742311,1.457692724828885
2012-06-13,-1.6714444282628123,-1.6694477993048549,-1.6652456571117498,-1.6740635816844365,0.3364052585550778
2012-06-14,-1.6728268763160201,-1.6757219477971068,-1.6724192197911731,-1.6807455632353656,0.6813017602424359
2012-06-15,-1.6759867575804956,-1.6774865520605529,-1.6705594072446561,-1.662839169325486,1.2607912152580736
2012-06-18,-1.6684820395773667,-1.6459850981723716,-1.6633858445652328,-1.6420032367060866,0.8155307991546799
2012-06-19,-1.6325383901939587,-1.613176530014971,-1.6174883277922556,-1.6069475206876647,0.4441139467254858
2012-06-20,-1.612130823694222,-1.6270972969821547,-1.6162263121356906,-1.620146902963146,0.6828850647643365
2012-06-21,-1.611999161974869,-1.6276201426898427,-1.6485737660697568,-1.6605350377562005,0.38680711916891514
2012-06-22,-1.6508393691840457,-1.6548734752030614,-1.6416658908969786,-1.6399295182937292,0.5780351208695824
2012-06-25,-1.6530117875533725,-1.6659185907779632,-1.6696959228480588,-1.6753473121301816,0.007385782767890082
2012-06-26,-1.6680212235596308,-1.670754913574074,-1.662588782045297,-1.6622795945158026,-0.19686050055729368
2012-06-27,-1.6518268320791942,-1.6467040110204418,-1.6410016721303655,-1.6471052423237909,0.10515483699525517
2012-06-28,-1.6577516094500857,-1.6719313164163714,-1.670160875984688,-1.6634974926309967,0.30698218285642404
2012-06-29,-1.6279960608762754,-1.6267051627013889,-1.620543734118677,-1.6117532808178896,0.8354980284030936
2012-07-02,-1.605547737726565,-1.6173592956764722,-1.6063294525131526,-1.6104366342068694,0.07265311361512795
2012-07-03,-1.6114725150974563,-1.5997132530420137,-1.6013478117635531,-1.5862761688946425,-0.3387861586732213
2012-07-05,-1.5827702602784717,-1.5618069392346587,-1.5664763265163564,-1.5597128235173037,0.682181373865714
2012-07-06,-1.5706573820979823,-1.5831129018229309,-1.5854065613648347,-1.5923327433053374,0.519672756965078
2012-07-09,-1.59527812361702,-1.5991250516208653,-1.590587467744418,-1.5922339948095106,0.12529798896832456
2012-07-10,-1.5780962692414349,-1.5866421103498223,-1.598890202327084,-1.606387945877981,0.30891733282763595
2012-07-11,-1.623651224137622,-1.634090358322477,-1.6445220315934157,-1.640884087086719,1.700554046215979
2012-07-12,-1.6537359270098149,-1.6533702937934598,-1.6539539380793242,-1.6432211348212808,0.6503393607030454
2012-07-13,-1.6372123812309956,-1.6299075926609758,-1.6326325156710384,-1.6234056033254214,0.3556248162237051
2012-07-16,-1.6233879006989156,-1.629776881234054,-1.6219385935285646,-1.628639273604228,-0.09764008385151965
2012-07-17,-1.616607322152229,-1.6249405584379433,-1.6330974688076676,-1.6227143638546357,0.09437957011009798
2012-07-18,-1.6214129749086184,-1.6150718457053388,-1.6075250462930566,-1.6094820654138797,-0.02208127361192756
2012-07-19,-1.5913282720364255,-1.5669700405980744,-1.5748454829756835,-1.5690939306208247,2.7383221989595268
2012-07-20,-1.517202724040607,-1.5198485711927245,-1.5345938257189193,-1.510799401917891,4.317888362961244
2012-07-23,-1.5443250382273541,-1.5022678842717272,-1.5343281382122742,-1.495427552734226,1.7556618397143542
2012-07-24,-1.4967293266811934,-1.503640354254407,-1.514202309583892,-1.5214642394671574,0.38513585328468664
2012-07-25,-1.5186510029534916,-1.5184761012100443,-1.5108147938741643,-1.5200817605255856,0.22056014436934696
2012-07-26,-1.4967293266811934,-1.507104207067838,-1.4953384966120753,-1.5024716121031862,0.09886559958881648
2012-07-27,-1.4839581399039385,-1.4480879978125936,-1.4706295584940614,-1.4315701920997306,1.7450624955538527
2012-07-30,-1.4276727548804709,-1.423318182410891,-1.4309756981272492,-1.4402929758977414,0.5416630975470315
2012-07-31,-1.4532151284349804,-1.4431863193030219,-1.435160276356913,-1.4380875928242822,0.25816362676448734
2012-08-01,-1.4235912415805234,-1.4333829622838783,-1.4247320417210845,-1.4390421616172722,0.23960377931331864
2012-08-02,-1.4622339562106705,-1.4382192850799893,-1.4511015267556313,-1.4519452984052734,0.35712015938327796
2012-08-03,-1.4147040755241862,-1.4196582624570773,-1.4089900569523501,-1.4106684271497798,0.28595941726007656
2012-08-06,-1.4160206927177175,-1.4012279512610875,-1.3987610879465056,-1.4057639185237285,0.1846719085395989
2012-08-07,-1.4088451290129715,-1.4178936581936314,-1.4078608850491074,-1.41323588804127,0.3607265752387183
2012-08-08,-1.4178639567886617,-1.4126652011167549,-1.4011522755063135,-1.4077059722749836,-0.22162162405257327
2012-08-09,-1.3999579629566343,-1.4110313082802308,-1.3911889940071143,-1.407310978291677,-0.4440319286984506
2012-08-10,-1.4193780665612226,-1.424494585253188,-1.4089900569523501,-1.4084630440763204,-0.12240120734679925
2012-08-13,-1.3904124883035316,-1.3661972888460148,-1.3741185717051534,-1.3493456112414985,1.4962637822096312
2012-08-14,-1.3516381119540315,-1.3248271222252286,-1.3333355394350985,-1.3209389606087307,1.8439750474914793
2012-08-15,-1.3154311391319176,-1.3202522222829618,-1.3164643827631213,-1.3246255711195882,0.7394442207411208
2012-08-16,-1.3245157977672843,-1.3190104637272035,-1.3066339450172448,-1.3071141711930152,0.12758498438884772
2012-08-17,-1.3028574449336923,-1.310514220977279,-1.2912904915084782,-1.293091884785647,0.5337025942563642
2012-08-20,-1.298315115616009,-1.3052204081869416,-1.2881686633053961,-1.2983584712297285,0.16325331681277622
2012-08-21,-1.306148987917521,-1.3080960595792237,-1.3228408829226086,-1.3181410865603123,0.573021323216897
2012-08-22,-1.3249766137850203,-1.2995998168292995,-1.3078295387971488,-1.2929602201245443,0.29664672278290594
2012-08-23,-1.30233079805628,-1.299991951110065,-1.2936152571916248,-1.294211034405014,0.18629919374266346
2012-08-24,-1.2979859613176261,-1.300122662536987,-1.283452710062442,-1.2882202923248707,-0.12943811633302435
2012-08-27,-1.3393277411945128,-1.3275720621905889,-1.3325384769151627,-1.319095655353302,0.9186654964840416
2012-08-28,-1.3327446552268556,-1.309337818134982,-1.314338882709959,-1.2927298069676163,0.4285887662746267
2012-08-29,-1.2921928456660878,-1.2722811286026194,-1.276611256766325,-1.2574107616269903,1.2511594460831779
2012-08-30,-1.2696786916567009,-1.2775095856794958,-1.2632604595573984,-1.2782137780811147,0.047408202627045384
2012-08-31,-1.2704686619728194,-1.2736535985852995,-1.2637254126940276,-1.26702228188744,0.48901822219383484
2012-09-04,-1.2686253979018756,-1.2852869155813496,-1.2853789444856203,-1.2802874964934723,0.2793183344043266
2012-09-05,-1.283569003048457,-1.2803852370717779,-1.2667143971437873,-1.2813408137822886,0.11918467428654149
2012-09-06,-1.2640172377245158,-1.2367929761933198,-1.2481826935552773,-1.2200179978740073,1.2981308135662306
2012-09-07,-1.2180014668105927,-1.1965338567013701,-1.2054070049853827,-1.197865418643587,1.4654333247137326
2012-09-10,-1.1860076690077792,-1.1947692524379245,-1.2030158174255747,-1.2155413993965374,0.87125432218935
2012-09-11,-1.2246503836379263,-1.2343094590818036,-1.2274590680369433,-1.243717636872377,0.2653764584753681
2012-09-12,-1.2526943298601454,-1.253001193131637,-1.2609356938742518,-1.2479967383581938,0.9439104074721242
2012-09-13,-1.240647282539333,-1.2071214822820453,-1.2289867712001534,-1.1982274964616175,0.9586879163431968
2012-09-14,-1.1864684850255152,-1.1941156953033147,-1.1745208323378653,-1.1862789284666064,0.9228876418757767
2012-09-17,-1.191405799501258,-1.1945078295840805,-1.181163020003998,-1.1852914435083413,-0.05730979922421701
2012-09-18,-1.1924590932560832,-1.175685384107325,-1.17525147298114,-1.1580697748254918,0.43580159798550744
2012-09-19,-1.1605969571726227,-1.143465017371073,-1.143368972183703,-1.1277869027720195,1.3465095628465282
2012-09-20,-1.137753648864853,-1.1343152174865392,-1.127494143661646,-1.1257461005249376,1.1779755926264368
2012-09-21,-1.1123429370296964,-1.12274725620395,-1.0980028304240166,-1.1064901438387624,4.225528932517039
2012-09-24,-1.116292788610291,-1.0735344039678492,-1.0976042991640487,-1.0559638301408496,1.7575090283232384
2012-09-25,-1.044010504685416,-1.0251711760067412,-1.040016532098678,-1.056687985776911,3.960149502374025
2012-09-26,-1.0545434422336675,-1.0370659158566353,-1.0620021732735772,-1.0425669508737159,3.6196510688030576
2012-09-27,-1.0213646889566756,-1.0318374587797585,-1.0267985786430738,-1.0325933527952356,2.081822571225888
2012-09-28,-1.0403898074032045,-1.043405420062348,-1.028459125559607,-1.0391765858503381,1.0685516578906364
2012-10-01,-1.0243270776421214,-1.0248443974394363,-1.0117208126409527,-1.015279449860315,1.4080825164759978
2012-10-02,-1.0041828345810906,-1.0216419674798494,-1.0313816881327054,-1.0309804606967354,1.0744890498477637
2012-10-03,-1.0352550003484322,-1.028373605966328,-1.0249387660965568,-1.0129094859604784,0.560750713172167
2012-10-04,-1.0122141994616325,-1.0088976033549628,-1.001159734251802,-0.994673930397844,0.7778393553972116
2012-10-05,-0.9860793481700336,-0.9943232792531692,-0.9825616087866302,-0.9959905770088647,1.0265501073791052
2012-10-08,-1.0179414842534942,-1.029484653095164,-1.018495844060408,-1.0281825866483165,0.3402755584975016
2012-10-09,-1.0222863209921476,-1.0368044930027913,-1.0569541106473164,-1.0733435654063208,1.2625944231857937
2012-10-10,-1.0807441243849425,-1.0817038681504687,-1.0709691266228565,-1.0717965056383714,0.4120520301569977
2012-10-11,-1.0445371515628286,-1.0460196486007864,-1.031315266256044,-1.0490843515982675,0.7157826142749389
2012-10-12,-1.0479603562660105,-1.0577836770237588,-1.0517732042677328,-1.0711710984981364,0.733726732189813
2012-10-15,-1.0804808009462363,-1.093729319427285,-1.096076596000838,-1.0835475766417293,1.276580279795916
2012-10-16,-1.0864055783171276,-1.0834684724139145,-1.0770799392756985,-1.0713356793245146,0.42823692082531545
2012-10-17,-1.0738318841189027,-1.0530127099411088,-1.0644597827100464,-1.0359178854880622,0.635429909788481
2012-10-18,-1.0358474780855211,-1.0430132857815821,-1.2770762099029542,-1.2344681944299574,9.596493696934518
2012-10-19,-1.1997004878205058,-1.2146373893300555,-1.2902941633585585,-1.2778517002630843,8.748766067500211
2012-10-22,-1.2802774600646285,-1.286463318423647,-1.2979326791746109,-1.2880886276637689,2.1917302934544916
2012-10-23,-1.3097696851997325,-1.277705652819879,-1.2902941633585585,-1.2825587118974822,1.1861120186417595
2012-10-24,-1.2612523416180996,-1.2787513442352538,-1.2795338193394235,-1.2925652261412381,0.8151789537053685
2012-10-25,-1.283569003048457,-1.2950249168870323,-1.285312522608959,-1.2910839987038405,0.7309559492764868
2012-10-26,-1.2950235726321804,-1.2916917755005235,-1.2929510384250114,-1.299642201675474,0.3334145722359321
2012-10-31,-1.284029819066193,-1.2982927025600801,-1.2803973037360208,-1.2827232927238599,-0.03197692687380661
2012-11-01,-1.2852147745403713,-1.2660723358238284,-1.2681092565536753,-1.258793240568562,0.42106806979559863
2012-11-02,-1.2350516594668244,-1.2509098103008862,-1.2394814277126434,-1.25770700711447,0.6632257002840701
2012-11-05,-1.2688228904809051,-1.279208834229481,-1.2785374911895038,-1.2740005089258488,0.05532472523654863
2012-11-06,-1.2655971783567534,-1.2803852370717779,-1.2719617254000324,-1.2780821134200127,0.008441319115823848
2012-11-07,-1.2999608871079233,-1.3073117910176921,-1.3085601794404234,-1.32600805006116,0.5819054208120062
2012-11-08,-1.3156944625706235,-1.3292713107405738,-1.359040805703032,-1.3746910585036438,0.9038879876129688
2012-11-09,-1.366713378819966,-1.339532157753944,-1.362096212029453,-1.3394378454935694,1.3604954194566505
2012-11-12,-1.336826168526803,-1.3347611906712944,-1.327158304905595,-1.3299909060594968,-0.14769009901604574
2012-11-13,-1.3393277411945128,-1.3419503191519995,-1.335859570748229,-1.3524726469426724,0.018512895102358533
2012-11-14,-1.3469641209169947,-1.3595963617864577,-1.3614319932628396,-1.3738352382064805,0.08404411003657986
2012-11-15,-1.3819203074052537,-1.3666547788402414,-1.3832847906844163,-1.3911820573066758,0.24338611789341463
2012-11-16,-1.395086479340568,-1.3893985671246543,-1.4094550100889793,-1.3914453866288803,1.646589750427865
2012-11-19,-1.3632243432571078,-1.3376368420635765,-1.344826524097508,-1.322420188046129,0.7019286997083083
2012-11-20,-1.3179985426593037,-1.3080960595792237,-1.3149366795999107,-1.3166269429576387,0.45510911701646256
2012-11-21,-1.319644314151218,-1.3347611906712944,-1.3286860080688054,-1.3300896545553236,0.4759119792069906
2012-11-23,-1.3164844328867424,-1.3341076335366846,-1.3098221950969886,-1.3232101760127413,-0.5745226097117624
2012-11-26,-1.3280048333301424,-1.3439109905558282,-1.3332691175584372,-1.3455931684000901,0.5574961427660379
2012-11-27,-1.348609892408909,-1.3178340608849064,-1.3366566332681649,-1.3142240628925261,0.8259542205905258
2012-11-28,-1.32287002627537,-1.2855483384351936,-1.3171286015297348,-1.2716634611912878,1.2968113931313132
2012-11-29,-1.2580266294939477,-1.256334334518146,-1.2572160687812175,-1.2446722056653667,1.0623943625276895
2012-11-30,-1.2465062290505478,-1.2390150704509921,-1.2450608653521946,-1.2234083628973853,1.4041682358524101
2012-12-03,-1.2106284105268168,-1.2172516178684936,-1.2171636771544374,-1.23364529029807,0.5467648565620447
2012-12-04,-1.2343933508700589,-1.2510405217278084,-1.2449944434755336,-1.2475029958790609,0.3694787307903358
2012-12-05,-1.243741332944132,-1.2543736631143172,-1.2561533187546365,-1.2580361687672248,0.25534886316999733
2012-12-06,-1.2586849380907135,-1.2507137431605035,-1.2489133341985517,-1.247173834226306,-0.0979039679385031
2012-12-07,-1.2343933508700589,-1.2465963332124634,-1.2558212093713297,-1.2698859882664097,0.30557480105917906
2012-12-10,-1.2658605017954596,-1.2636541744257732,-1.2513045217583594,-1.2659360484333484,-0.18230289509204048
2012-12-11,-1.250785234929525,-1.2301920491337632,-1.2382858339327394,-1.2283128715234366,0.9838888466501156
2012-12-12,-1.2205030394783023,-1.2250289477703475,-1.2192227553309385,-1.2260745722847017,0.7529462898584403
2012-12-13,-1.165797595087072,-1.1828091568745693,-1.1991633485792175,-1.2091885794983637,1.6525271423849925
2012-12-14,-1.2207005320573323,-1.2109774693762418,-1.202882973672252,-1.2116243757287517,0.49170104374483314
2012-12-17,-1.1999638112592121,-1.1650977585266498,-1.184351270083742,-1.1498407335066132,1.2909619625365136
2012-12-18,-1.1635593458580689,-1.1417004131076274,-1.1478856597966731,-1.1488861647136233,1.2640897663453665
2012-12-19,-1.1500640196243717,-1.1615685499997583,-1.1425054877871057,-1.1520461165800726,0.3049590715228843
2012-12-20,-1.1417035004454472,-1.1562093814959595,-1.141509159637186,-1.1446728955583576,0.07401651473120907
2012-12-21,-1.1721831884756995,-1.1751625383996374,-1.1628970039221331,-1.1667596424582274,1.724127691319833
2012-12-24,-1.1704057552644318,-1.1870572782495314,-1.1729931291746547,-1.186871419441566,-0.646562965458242
2012-12-26,-1.1915374612206113,-1.1945078295840805,-1.1897314420933094,-1.1889451378539229,-0.34507539607966004
2012-12-27,-1.1945656807657334,-1.2076443279897329,-1.2022851767823002,-1.1974045923297298,0.06548426258541112
2012-12-28,-1.2124716745977608,-1.2139184764819848,-1.1976356454160073,-1.2180430279574765,-0.1511205921468305
2012-12-31,-1.2180014668105927,-1.2020237366320907,-1.2109200207482727,-1.1938496464799742,0.37449252844302117
2013-01-02,-1.154277194643672,-1.1485627630210278,-1.1429040190470736,-1.141743356848837,0.8547175860717209
2013-01-03,-1.1362395390922917,-1.1324852575096322,-1.129154690578179,-1.1403608779072654,0.6577720958197457
2013-01-04,-1.1217567499634462,-1.1014412936156777,-1.1061062993766984,-1.0934224262243835,1.0509154047439098
