Close,High,Low,Open,Volume,Date,Open_s,High_s,Low_s,Close_s,Volume_s
2.548198938369751,2.5581610202789307,2.515571117401123,2.553678035736084,81620792,2004-09-09,-1.598319837329061,-1.6059944305522222,-1.5943506563189174,-1.5987079221317408,-0.5229837169750459
2.6234169006347656,2.6540520191192627,2.523042917251587,2.53051495552063,174804764,2004-09-10,-1.6008598745704756,-1.5955383414020876,-1.5935255869479532,-1.5904564072110214,0.02585296944558635
2.677464008331299,2.7001290321350098,2.6515610218048096,2.655795097351074,157628624,2004-09-13,-1.5871217955715218,-1.5905140392080224,-1.579334046247804,-1.584527364437855,-0.07531137846498434
2.7768421173095703,2.789544105529785,2.6597800254821777,2.6762189865112305,217608605,2004-09-14,-1.584882134930589,-1.5807640940610503,-1.5784264673070196,-1.5736254478698692,0.2779598259821976
2.789544105529785,2.845086097717285,2.7447121143341064,2.753679037094116,215279909,2004-09-15,-1.576387953182209,-1.5747077172487114,-1.5690478883131806,-1.5722320221220056,0.26424422909477385
2.8386099338531494,2.8841888904571533,2.780827045440674,2.7980120182037354,186207345,2004-09-16,-1.571526448494839,-1.5704438938257423,-1.5650599169961148,-1.566849432613914,0.09301210248493413
2.9262819290161133,2.9262819290161133,2.8281490802764893,2.849817991256714,190350817,2004-09-17,-1.5658454639427721,-1.5658540098001792,-1.5598344074407025,-1.5572316929885357,0.11741640071292413
2.9728569984436035,3.0286478996276855,2.90834903717041,2.912832021713257,213585582,2004-09-20,-1.5589354164619345,-1.5546918806368684,-1.550978371504233,-1.5521223431904059,0.25426495050818376
2.9349989891052246,2.999258041381836,2.9267799854278564,2.984065055847168,145262446,2004-09-21,-1.5511240823113768,-1.55789659204508,-1.5489431442244095,-1.556275419390792,-0.14814592298523424
2.9484479427337646,2.9805779457092285,2.9093449115753174,2.9240400791168213,152344894,2004-09-22,-1.5577063535331634,-1.5599334959051707,-1.5508684026232054,-1.554800050500274,-0.10643158940792727
3.009221076965332,3.0543019771575928,2.9145750999450684,2.9599061012268066,171524515,2004-09-23,-1.5537733260163837,-1.551894524003178,-1.5502908619617026,-1.5481331532753286,0.0065328980518214175
2.984563112258911,3.090914011001587,2.9828200340270996,3.012208938598633,183336625,2004-09-24,-1.5480378558837264,-1.5479022964273867,-1.5427549528151194,-1.5508381662477984,0.0761040825902527
2.945460081100464,3.0107150077819824,2.9340031147003174,2.9778380393981934,141994242,2004-09-27,-1.5518069299091994,-1.5566473083425554,-1.5481455341646524,-1.5551278230708916,-0.1673950515146197
3.1596570014953613,3.1731059551239014,2.994028091430664,3.0211760997772217,340190355,2004-09-28,-1.5470545271065723,-1.5389399714379808,-1.5415173092678134,-1.5316301234338896,0.9999440904610968
3.264763116836548,3.3628950119018555,3.14396595954895,3.155672073364258,613229953,2004-09-29,-1.532305850395457,-1.5182451062119486,-1.5249605030085593,-1.520099836613024,2.6080977783929815
3.227900981903076,3.295149087905884,3.2129569053649902,3.235373020172119,276468402,2004-09-30,-1.5235659344954597,-1.5256322168837189,-1.5173422159283554,-1.524143664008154,0.6246333499319072
3.3021230697631836,3.343467950820923,3.210465908050537,3.257788896560669,303934969,2004-10-01,-1.5211078347826301,-1.5203634602289464,-1.5176172829307433,-1.5160013978926907,0.786406445627273
3.3638908863067627,3.4089720249176025,3.3382370471954346,3.368623971939087,261693228,2004-10-04,-1.5089537854723691,-1.5132208040178834,-1.5035082254731746,-1.5092253826367354,0.5376102560950371
3.4463319778442383,3.450316905975342,3.2936549186706543,3.353929042816162,300887589,2004-10-05,-1.5105652148196316,-1.5087125001367103,-1.5084311823877523,-1.5001814804035811,0.7684579303883593
3.414202928543091,3.4483249187469482,3.3873040676116943,3.4259090423583984,268900140,2004-10-06,-1.5026719692852015,-1.5089297092209613,-1.4980900268489952,-1.5037060817316905,0.58005766004778
3.458287000656128,3.483941078186035,3.4010019302368164,3.4102180004119873,283643194,2004-10-07,-1.5043926312407687,-1.5050460731885469,-1.4965774479355007,-1.498869997798372,0.6668915729129716
3.430392026901245,3.4789600372314453,3.412708044052124,3.455049991607666,222442656,2004-10-08,-1.4994764056703969,-1.505589212887909,-1.4952848067840612,-1.5019301151589102,0.3064315092114588
3.368872880935669,3.4585371017456055,3.333754062652588,3.412209987640381,210437827,2004-10-11,-1.5041741921688716,-1.5078161584482839,-1.5040032565648571,-1.508678850907113,0.23572524473277448
3.422173023223877,3.427402973175049,3.3225460052490234,3.3484489917755127,234419380,2004-10-12,-1.5111661510335819,-1.5112110675417594,-1.5052409001121632,-1.5028317512766012,0.3769722403399243
3.5093460083007812,3.5753490924835205,3.4889230728149414,3.56961989402771,397203256,2004-10-13,-1.486912799440774,-1.4950788149673373,-1.4868688043351406,-1.4932687537506726,1.3357397320985616
3.536742925643921,3.546207904815674,3.4510650634765625,3.5120859146118164,209835578,2004-10-14,-1.4932219107076616,-1.4982564109865755,-1.4910492541030542,-1.4902632738701869,0.23217810740361944
3.5892961025238037,3.6239171028137207,3.5354979038238525,3.60971999168396,265150137,2004-10-15,-1.4825154679769184,-1.489782890928598,-1.4817258043495485,-1.4844981173823293,0.5579708228330342
3.7150750160217285,3.7160708904266357,3.5170669555664062,3.5666310787200928,282061287,2004-10-18,-1.487240549555113,-1.4797343125379645,-1.4837610316293717,-1.4706999958939633,0.6575744277272566
3.6846890449523926,3.7957730293273926,3.6699941158294678,3.7484500408172607,363918964,2004-10-19,-1.467302487318727,-1.4710434794057496,-1.4668741344363563,-1.4740333791193128,1.1397012918060963
3.499134063720703,3.710840940475464,3.4769670963287354,3.686929941177368,456613107,2004-10-20,-1.47404871203182,-1.4803045936237966,-1.4881890364339867,-1.4943890182531219,1.6856529742984485
3.7205541133880615,3.73923397064209,3.5272789001464844,3.5965189933776855,585767401,2004-10-21,-1.483963074556436,-1.4772085777489485,-1.4826333832903331,-1.4700989313036852,2.4463483303190756
4.294652938842773,4.487430095672607,4.086681842803955,4.247579097747803,1481207196,2004-10-22,-1.4125685581053842,-1.3956242217643906,-1.4208616223691386,-1.4071194928616197,7.720326241208839
4.667504787445068,4.842598915100098,4.297640800476074,4.393531799316406,1315480331,2004-10-25,-1.39656354953049,-1.3568961150161694,-1.3975665960047783,-1.3662171272654877,6.744225078259062
4.5280280113220215,4.79801607131958,4.483195781707764,4.641104221343994,895628499,2004-10-26,-1.369415037068072,-1.3617574908989236,-1.377076789705352,-1.3815179233069736,4.2713739718208
4.6318888664245605,4.720306873321533,4.527280807495117,4.5509419441223145,536262538,2004-10-27,-1.3793021306576803,-1.3702310109569011,-1.3722087250859483,-1.3701242432636644,2.154773670133659
4.814454078674316,4.841601848602295,4.622673034667969,4.649571895599365,596097978,2004-10-28,-1.3684864814633446,-1.3570048365470295,-1.3616750910963435,-1.3500965859392668,2.507193554318469
4.748202800750732,4.980082988739014,4.747206211090088,4.953681945800781,849672890,2004-10-29,-1.335138116487056,-1.3419046585908811,-1.3479235838837433,-1.3573644431350933,4.000703773666957
4.882449150085449,4.923295974731445,4.763894081115723,4.820681095123291,490828877,2004-11-01,-1.3497228397068648,-1.3480967943305637,-1.3460808350547677,-1.342637432176133,1.8871776509899558
4.85355806350708,4.962648868560791,4.815451145172119,4.9509429931640625,455553149,2004-11-02,-1.3354384669428254,-1.3438056995336414,-1.3403876747371601,-1.3458068244967767,1.679410014012692
4.773856163024902,5.02117919921875,4.750942230224609,4.935998916625977,557630330,2004-11-03,-1.3370772175145202,-1.3374234700986813,-1.3475110360346412,-1.3545502336670658,2.2806260877297375
4.60025691986084,4.742225170135498,4.566633224487305,4.693408012390137,578544429,2004-11-04,-1.3636794623565651,-1.3678410090977327,-1.3678632561783939,-1.373594311731118,2.403806335880493
4.217939853668213,4.540481090545654,4.198015213012695,4.532511234283447,796297573,2004-11-05,-1.381323221503154,-1.3898394667967262,-1.408567696465899,-1.415535024841894,3.6863328417331815
4.297640800476074,4.369622230529785,4.219184875488281,4.257293224334717,449349985,2004-11-08,-1.411503317944358,-1.4084701567887143,-1.4062300481814405,-1.406791720291002,1.6428745036452679
4.201751232147217,4.363644123077393,4.116321086883545,4.336246967315674,444226854,2004-11-09,-1.4028453395729452,-1.4091220180189368,-1.4175887252147694,-1.4173109391049759,1.6127001916708994
4.180829048156738,4.296894073486328,4.142722129821777,4.250816822052002,427355853,2004-11-10,-1.4122135129113251,-1.4164005371473298,-1.4146734046326086,-1.4196061317447766,1.5133330571014567
4.558413982391357,4.576595783233643,4.173605918884277,4.212460994720459,601666773,2004-11-11,-1.416419569659442,-1.3859014699988819,-1.411263079286005,-1.3781845400816242,2.5399927463850593
4.533009052276611,4.727281093597412,4.418438911437988,4.613458156585693,672354740,2004-11-12,-1.3724466733362823,-1.3694705321858052,-1.3842275313323202,-1.3809714961967483,2.9563320453590394
4.604491233825684,4.6904191970825195,4.452063083648682,4.494403839111328,477844390,2004-11-15,-1.3855020354609755,-1.3734900051380532,-1.3805146006904023,-1.373129801608698,1.8107013786547115
4.297391891479492,4.469995021820068,4.254802227020264,4.420928955078125,839832142,2004-11-16,-1.3935592083419996,-1.3975253666971377,-1.4022970218140283,-1.4068190259536038,3.942743553595844
4.296395778656006,4.420928955078125,4.209222793579102,4.209721088409424,728034662,2004-11-17,-1.416720024694061,-1.4028755995063138,-1.4073301055730727,-1.406928300913709,3.284276682561661
4.172859191894531,4.344216823577881,4.127778053283691,4.241352081298828,667677273,2004-11-18,-1.4132514057032068,-1.4112403980334312,-1.4163235960290166,-1.4204804360450165,2.928782613476893
4.219184875488281,4.233631134033203,4.147453784942627,4.211712837219238,352086780,2004-11-19,-1.4165016117668763,-1.423298816890175,-1.414150914229719,-1.4153984442191871,1.0700118750501844
4.112086772918701,4.221675872802734,4.017691135406494,4.096395969390869,496582362,2004-11-22,-1.4291471293803713,-1.4246024353606332,-1.4284798831221026,-1.4271472548054143,1.921064633643698
4.172360897064209,4.254802227020264,4.146955966949463,4.183568954467773,498393124,2004-11-23,-1.4195878381945266,-1.42099029118541,-1.4142058855066129,-1.4205350996799184,1.9317296932526231
4.35268497467041,4.413705825805664,4.296645164489746,4.3541789054870605,613531078,2004-11-24,-1.4008789434657611,-1.4036632196638799,-1.3976765385585657,-1.4007532979383335,2.6098713500024684
4.468002796173096,4.483942985534668,4.36663293838501,4.3785881996154785,260175560,2004-11-26,-1.39820224781276,-1.3960044611499387,-1.3899481772883748,-1.3881027727698676,0.5286714669628607
4.509347915649414,4.556670188903809,4.421177864074707,4.492162227630615,428263241,2004-11-29,-1.3857478480467298,-1.3880741847813096,-1.3839250840004451,-1.383567155744565,1.51867740777174
4.532511234283447,4.557916164398193,4.489422798156738,4.500879764556885,309154460,2004-11-30,-1.3847918927834328,-1.3879383218639794,-1.3763891748538621,-1.3810261075219517,0.8171483005166773
4.4822001457214355,4.545462131500244,4.471988201141357,4.531764030456543,315743063,2004-12-01,-1.3814051590317387,-1.3892963270973642,-1.3783143805981781,-1.3865453038075997,0.8559539766544259
4.468252182006836,4.5208048820495605,4.447081089019775,4.4807047843933105,251374696,2004-12-02,-1.3870042583446456,-1.3919849881976907,-1.381064734695178,-1.3880754147975674,0.4768359749600232
4.49315881729126,4.509596824645996,4.423419952392578,4.4819512367248535,235647968,2004-12-03,-1.3868675737883465,-1.3932071305137452,-1.3836775026365042,-1.3853431223173451,0.38420840072699336
4.390791893005371,4.500630855560303,4.384067058563232,4.461526870727539,251097661,2004-12-06,-1.3891072867187038,-1.3941847923715955,-1.3880230241985385,-1.3965729160753455,0.47520428907929535
4.269745826721191,4.388551235198975,4.247828006744385,4.38356876373291,275866153,2004-12-07,-1.3976560847712365,-1.4064061115421536,-1.4030671462353386,-1.4098518376515403,0.6210862126027521
4.233631134033203,4.325786113739014,4.202497959136963,4.242846965789795,302802741,2004-12-08,-1.4130874783566125,-1.4132501085120583,-1.4080726917014563,-1.4138136695943175,0.7797378281552397
4.319559097290039,4.321302890777588,4.196022033691406,4.240355968475342,307307563,2004-12-09,-1.4133606383115116,-1.4137389654384802,-1.4087877921913932,-1.4043872526910959,0.8062704123146138
4.2752251625061035,4.355673789978027,4.26625919342041,4.319559097290039,173335277,2004-12-10,-1.4046753125709541,-1.4099911143309065,-1.4010318926282754,-1.409250746906413,0.017197957660746402
4.245337009429932,4.313333034515381,4.220430850982666,4.288177013397217,193466452,2004-12-13,-1.4081166364820883,-1.4146080097554568,-1.4060924620257667,-1.4125295188065592,0.1357669255166548
4.450568199157715,4.453805923461914,4.2241668701171875,4.259036064147949,445198482,2004-12-14,-1.4113122000968932,-1.399290648712554,-1.4056799141766647,-1.3900153722750535,1.6184229042845397
4.477715969085693,4.500380992889404,4.400008201599121,4.433134078979492,460559845,2004-12-15,-1.3922208082260743,-1.394212037748052,-1.3862627322849037,-1.3870372242120186,1.7088985449647256
4.395275115966797,4.4953999519348145,4.38232421875,4.407230854034424,344197318,2004-12-16,-1.3950613266468201,-1.394755177447414,-1.3882154763221464,-1.3960811002903237,1.0235443754492712
4.485188007354736,4.4956488609313965,4.397267818450928,4.4024977684021,296555412,2004-12-17,-1.395580351476898,-1.394728036060944,-1.3865653375802183,-1.386217531236982,0.7429421939517575
4.608226776123047,4.693905830383301,4.529770851135254,4.533009052276611,394854485,2004-12-20,-1.381268631343714,-1.3731098177474983,-1.3719337633925202,-1.372720007430878,1.3219058971038387
4.576595783233643,4.679460048675537,4.567877769470215,4.64035701751709,221479058,2004-12-21,-1.3694969745966568,-1.3746850060676374,-1.3677258279861595,-1.3761899712789347,0.3007560918407381
4.640108108520508,4.653806209564209,4.558165073394775,4.580331802368164,156865776,2004-12-22,-1.3760792719631556,-1.3774823367038311,-1.368798347084865,-1.3692225809911243,-0.07980441476271381
4.679957866668701,4.69739294052124,4.632636070251465,4.668749809265137,145125936,2004-12-23,-1.3663834530892862,-1.3727295783619504,-1.3605749283957518,-1.3648510071802258,-0.14894994211486826
4.779833793640137,4.814454078674316,4.709846019744873,4.711091995239258,245079187,2004-12-27,-1.3617402567502515,-1.3599650674970372,-1.3520490623747632,-1.3538944792870367,0.4397565692990232
4.801004886627197,4.820681095123291,4.757418155670166,4.784814834594727,166453579,2004-12-28,-1.353655893368357,-1.3592860648803446,-1.3467959355447046,-1.351571980984634,-0.02333399484356938
4.804491996765137,4.819933891296387,4.7765960693359375,4.7765960693359375,107525527,2004-12-29,-1.3545571538933643,-1.3593675410347483,-1.3446782250223008,-1.3511894401597175,-0.370409528358096
4.921553134918213,4.937243938446045,4.778339862823486,4.806234836578369,237057231,2004-12-30,-1.3513070001191196,-1.3465758887833648,-1.3444856675897334,-1.3383476707336428,0.39250870407975447
4.801752090454102,4.978340148925781,4.796022891998291,4.962151050567627,307889737,2004-12-31,-1.3342094040140544,-1.3420947002911652,-1.34253302886145,-1.3514900116871305,0.8096993115364698
5.048826217651367,5.071989059448242,4.868253231048584,4.916571140289307,636143518,2005-01-03,-1.339207645547148,-1.3318830915992346,-1.3345570335728385,-1.3243856368051186,2.743054518471455
4.844342231750488,5.054305076599121,4.818936824798584,5.01619815826416,552298420,2005-01-04,-1.3282826591656582,-1.3338113779184515,-1.3400027704899444,-1.3468178140391207,2.249222105329277
4.819684982299805,4.904118061065674,4.787804126739502,4.818190097808838,330698912,2005-01-05,-1.3499959996617636,-1.3501879809635946,-1.3434405814749948,-1.3495227485470427,0.9440412134569881
4.696147918701172,4.879211902618408,4.675475120544434,4.858788013458252,417041336,2005-01-06,-1.345544078038468,-1.3529037834503914,-1.355844449932022,-1.3630749359880487,1.4525824235879028
4.828153133392334,4.83811616897583,4.701876163482666,4.748202800750732,387964757,2005-01-07,-1.3576707276901594,-1.3573849199475978,-1.352929129349861,-1.3485937806119008,1.2813266493566031
4.858290195465088,4.934006214141846,4.777841091156006,4.844342231750488,302714411,2005-01-10,-1.347128186161298,-1.3469289347874496,-1.3445407441755866,-1.345287703049153,0.7792175804831236
4.820432186126709,4.924293041229248,4.811464786529541,4.8722381591796875,279391317,2005-01-11,-1.3440691502345181,-1.3479880727997036,-1.3408278661881483,-1.349440779249539,0.6418487889055663
4.866260051727295,4.8799591064453125,4.744716167449951,4.8401079177856445,328338096,2005-01-12,-1.3475925162530864,-1.3528223072959877,-1.3481985455771714,-1.344413398748913,0.9301364355978857
4.865015029907227,4.916322231292725,4.833134174346924,4.866260051727295,275002929,2005-01-13,-1.3447247027526206,-1.3488572211066665,-1.338435036008877,-1.3445499793716202,0.6160019798787085
4.980582237243652,4.9815778732299805,4.835126876831055,4.881701946258545,387057368,2005-01-14,-1.343031362021486,-1.3417416542870806,-1.3382149929378626,-1.3318720962308541,1.2759822927965014
5.078464984893799,5.106359958648682,4.947954177856445,5.00548791885376,528878966,2005-01-18,-1.3294571319349893,-1.3281352404916609,-1.325756100549462,-1.3211342228772727,2.111285770836684
4.91408109664917,5.1133341789245605,4.899385929107666,5.097145080566406,451995865,2005-01-19,-1.3194061109987867,-1.3273747617205647,-1.3311192225877881,-1.3391673637086792,1.6584582567381991
4.829895973205566,4.8879289627075195,4.782075881958008,4.794528961181641,361413608,2005-01-20,-1.3525906532073306,-1.3519532629790112,-1.3440731197406313,-1.3484025886639903,1.1249451995744402
4.689423084259033,4.865762233734131,4.68543815612793,4.845337867736816,371724110,2005-01-21,-1.347019005842418,-1.3543703542296568,-1.35474428723143,-1.3638126596655815,1.1856721854665344
4.501129150390625,4.715575218200684,4.491166114807129,4.699635028839111,563010421,2005-01-24,-1.3629966147587425,-1.3707469572748,-1.3761966700757744,-1.3844687657074066,2.312313847477535
4.411465167999268,4.538987159729004,4.390791893005371,4.531515121459961,427966132,2005-01-25,-1.3814324541114587,-1.3900023671105401,-1.3872804380701549,-1.3943050290981465,1.5169274896735314
4.7133331298828125,4.717566967010498,4.462025165557861,4.4650139808654785,494161321,2005-01-26,-1.3887248941555002,-1.3705297741880456,-1.3794145432987701,-1.3611896944551631,1.9068051414626985
4.684442043304443,4.703868865966797,4.612709999084473,4.701377868652344,266089645,2005-01-27,-1.3628054969112777,-1.3720234343587878,-1.3627752537969355,-1.364359086775807,0.563504354474996
4.7407307624816895,4.8493242263793945,4.641104221343994,4.732759952545166,490158373,2005-01-28,-1.3593641730001436,-1.3561627776315432,-1.3596398374892804,-1.3581841361101297,1.8832285040959837
4.8722381591796875,4.890668869018555,4.775102138519287,4.8241682052612305,385306832,2005-01-31,-1.3493404471436612,-1.3516544997478668,-1.344843191507462,-1.3437575920591853,1.2656719533992924
4.779584884643555,4.898140907287598,4.74795389175415,4.841352939605713,756384528,2005-02-01,-1.3474559885650617,-1.3508397382038304,-1.347841021659443,-1.3539217849496383,3.4512522490883697
5.129772186279297,5.399759769439697,5.072486877441406,5.368627071380615,1316889593,2005-02-02,-1.2896357022005065,-1.2961425131724706,-1.3120046459913415,-1.3155057516315192,6.752525375722004
5.251814842224121,5.3143310546875,5.126036167144775,5.130519866943359,521471303,2005-02-03,-1.3157462695816182,-1.3054577801759748,-1.3060914952571994,-1.3021175027855205,2.067655979921131
5.089921951293945,5.1743550300598145,5.046085834503174,5.142475128173828,594993855,2005-02-04,-1.3144352691242625,-1.3207209624359237,-1.3149199665735023,-1.319877377752116,2.500690470196654
4.882449150085449,5.140730857849121,4.869497776031494,5.112338066101074,520359150,2005-02-07,-1.3177400653473719,-1.3243873893840872,-1.3344196053806041,-1.342637432176133,2.061105600556397
4.947455883026123,4.9818267822265625,4.845088958740234,4.905612945556641,460921194,2005-02-08,-1.3404093088173497,-1.3417145129006105,-1.3371149355462304,-1.335506103293315,1.7110268250062912
4.771615028381348,5.02117919921875,4.718812942504883,5.000257968902588,689434520,2005-02-09,-1.3300306423456576,-1.3374234700986813,-1.3510588948824387,-1.3547960892498783,3.0569288503545744
4.68195104598999,4.78730583190918,4.613955974578857,4.781328201293945,762154073,2005-02-10,-1.3540382336421357,-1.362925350442038,-1.3626376676412617,-1.364632352640618,3.485233822227951
4.667504787445068,4.790046215057373,4.634378910064697,4.649074077606201,526606480,2005-02-11,-1.3685410716227846,-1.3626265352159002,-1.360382476272144,-1.3662171272654877,2.0979012406496977
4.806733131408691,4.8089752197265625,4.508102893829346,4.554180145263672,1548269624,2005-02-14,-1.3789470331741966,-1.3605624899693394,-1.3743264356083522,-1.350943584576905,8.115311773343509
4.862524032592773,4.977344036102295,4.8089752197265625,4.821926116943359,1035177611,2005-02-15,-1.34958631201884,-1.342203317832039,-1.341102775227097,-1.3448232452364313,5.093292919673996
4.941727161407471,4.964641094207764,4.839361190795898,4.8493242263793945,663770685,2005-02-16,-1.3465818662515001,-1.3435884644518938,-1.3377474211573872,-1.3361345520107426,2.905773519025214
4.929025173187256,4.975101947784424,4.901876926422119,4.927280902862549,418137429,2005-02-17,-1.3380332250672418,-1.3424477982902432,-1.3308441555854003,-1.3375279777586062,1.4590382124667975
4.930270195007324,4.952436923980713,4.898140907287598,4.944218158721924,340708289,2005-02-18,-1.336175904700088,-1.3449192243088222,-1.3312567034345022,-1.337391397135899,1.0029946277395956
4.766384124755859,4.953930854797363,4.741975784301758,4.894155979156494,541369609,2005-02-22,-1.3416656668258407,-1.344756323995008,-1.348501150872486,-1.3553699266421022,2.1848533916221884
4.830644130706787,4.843843936920166,4.698886871337891,4.814454078674316,625776806,2005-02-23,-1.3504056873046875,-1.3567603560888253,-1.3532592202836224,-1.3483205147470898,2.6819964658789233
4.704616069793701,4.7285261154174805,4.538737773895264,4.567131042480469,1036442333,2005-02-24,-1.377526852397961,-1.3693347732584613,-1.3709435959001954,-1.3621459680529069,5.100741902764385
4.629397869110107,4.730269908905029,4.620430946350098,4.711091995239258,400435325,2005-02-25,-1.3617402567502515,-1.3691446275681907,-1.3619226724602846,-1.3703975091284755,1.3547760320348086
4.682199954986572,4.7290239334106445,4.628900051116943,4.632636070251465,313908211,2005-02-28,-1.370343644962224,-1.369280490485521,-1.3609874762448537,-1.3646050469780164,0.845147031316742
4.634130001068115,4.726036071777344,4.533009052276611,4.714579105377197,373844027,2005-03-01,-1.3613578641870479,-1.369606291113149,-1.3715761868203118,-1.369878387680852,1.198158111927866
4.612212181091309,4.674230098724365,4.5917887687683105,4.63139009475708,292512314,2005-03-02,-1.3704802772290983,-1.3752552871534696,-1.3650854690974268,-1.3722828029710596,0.7191290803704447
4.6577911376953125,4.67622184753418,4.5905442237854,4.635873794555664,305484756,2005-03-03,-1.3699885997681651,-1.3750381040667154,-1.3652228972896612,-1.3672827281330353,0.7955344098413094
4.630145072937012,4.663768768310547,4.60947322845459,4.6500701904296875,271979640,2005-03-04,-1.3684318390144798,-1.3763960053101136,-1.3631326724057045,-1.3703155398309719,0.5981953562583723
4.702622890472412,4.722300052642822,4.658289909362793,4.6769700050354,347995502,2005-03-07,-1.3654820356960047,-1.3700136718851672,-1.3577421173834112,-1.3623646225925146,1.0459149900113536
4.612709999084473,4.7285261154174805,4.606982231140137,4.709846019744873,323050350,2005-03-08,-1.3618768890171258,-1.3693347732584613,-1.3634077394080921,-1.372228191645856,0.8989925711436645
4.516819953918457,4.5990118980407715,4.487181186676025,4.588053226470947,456119263,2005-03-09,-1.3752325493081634,-1.383457185366773,-1.3766367035633233,-1.3827474627695284,1.6827443227487087
4.4826979637146,4.5130839347839355,4.418438911437988,4.508351802825928,440063306,2005-03-10,-1.3839725174975854,-1.3928268911281971,-1.3842275313323202,-1.3864906924823963,1.5881776494457918
4.428400993347168,4.506856918334961,4.412211894989014,4.494154930114746,322335682,2005-03-11,-1.3855293305406955,-1.3935058937448896,-1.3849151461838103,-1.3924471455375613,0.8947833063034529
4.358414173126221,4.443345069885254,4.298140048980713,4.4416022300720215,447535208,2005-03-14,-1.3912922003319221,-1.400431314874205,-1.3975114667644453,-1.4001247969112074,1.6321857964148831
4.448575973510742,4.483195781707764,4.338985919952393,4.366135120391846,418446584,2005-03-15,-1.3995678384295558,-1.3960859373043424,-1.3930010840262095,-1.3902339221952642,1.460859079319204
4.373607158660889,4.448575973510742,4.358911991119385,4.401003837585449,285317446,2005-03-16,-1.3957441742446428,-1.3998609297983862,-1.3908007586250257,-1.3984581052985328,0.6767526133922626
4.465511798858643,4.474228858947754,4.3785881996154785,4.41171407699585,331662510,2005-03-17,-1.3945697014753118,-1.397063703152179,-1.3886280241712483,-1.3883760386346788,0.9497166308277087
4.48419189453125,4.49315881729126,4.441103935241699,4.453557014465332,284663002,2005-03-18,-1.3899812521639912,-1.3949995539156317,-1.3817247585992614,-1.3863268061970875,0.6728980569841297
4.5051140785217285,4.537242889404297,4.414702892303467,4.4650139808654785,300470030,2005-03-21,-1.3887248941555002,-1.390192564795804,-1.3846400791814224,-1.3840316135572868,0.7659985836463561
4.44832706451416,4.531515121459961,4.429646968841553,4.5125861167907715,226112360,2005-03-22,-1.383508187405797,-1.3908171286545765,-1.3829898877850144,-1.3902612278578659,0.3280453998868266
4.457790851593018,4.48917293548584,4.4326348304748535,4.4326348304748535,194526410,2005-03-23,-1.3922755552537887,-1.3954341800641066,-1.3826599548146923,-1.389223037272317,0.14200988580241128
